program_name,attempt_number,provider,model,start_time,end_time,duration_seconds,prompt_summary,llm_output,parsed_rf,check_status,counterexample,tokens_used,empty_output_reason
UrbanMineESOP2014Fig3,7,openrouter,openai/gpt-5-mini,2026-03-15T16:17:43.087998,2026-03-15T16:19:07.806543,84.718545,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x) + ReLU(-x), ReLU(y - 1)]","[ReLU(x) + ReLU(-x), ReLU(y - 1)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 0,
  ""d"": 2,
  ""x"": 0,
  ""y"": 0
}",7858,
UrbanMineESOP2014Fig3,8,openrouter,openai/gpt-5-mini,2026-03-15T16:19:12.701148,2026-03-15T16:20:10.631546,57.930398,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x)+ReLU(-1*x), ReLU(y)]","[ReLU(x)+ReLU(-1*x), ReLU(y)]",NO,"{
  ""a"": 0,
  ""b"": 0,
  ""c"": 0,
  ""d"": 2,
  ""x"": 0,
  ""y"": 0
}",5698,
UrbanMineESOP2014Fig3,9,openrouter,openai/gpt-5-mini,2026-03-15T16:20:15.319357,2026-03-15T16:21:15.489190,60.169833,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - b), ReLU(x) + ReLU(-x)]","[ReLU(y - b), ReLU(x) + ReLU(-x)]",NO,"{
  ""a"": 0,
  ""b"": 2,
  ""c"": 1,
  ""d"": 1,
  ""x"": 0,
  ""y"": 0
}",6058,
UrbanMineESOP2014Fig3,10,openrouter,openai/gpt-5-mini,2026-03-15T16:21:20.357129,2026-03-15T16:22:26.743587,66.386458,"vars=['x', 'y', 'a', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(-1*x), ReLU(1*x), ReLU(1*y)]","[ReLU(-1*x), ReLU(1*x), ReLU(1*y)]",YES,,6894,
aviad,1,openrouter,openai/gpt-5-mini,2026-03-15T16:22:32.413731,2026-03-15T16:22:46.421029,14.007298,"vars=['a', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(a - 1)],[ReLU(a - 1)],YES,,2113,
genady,1,openrouter,openai/gpt-5-mini,2026-03-15T16:22:49.971609,2026-03-15T16:23:03.110529,13.13892,"vars=['i'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(i - j)],[ReLU(i - j)],YES,,2187,
B2Nested1,1,openrouter,openai/gpt-5-mini,2026-03-15T16:23:06.356904,2026-03-15T16:23:51.735800,45.378896,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1*y + 65534), ReLU(1*x + 1)]","[ReLU(1*y + 65534), ReLU(1*x + 1)]",YES,,4038,
B4BitCounterPointer,1,openrouter,openai/gpt-5-mini,2026-03-15T16:23:55.852093,2026-03-15T16:24:31.635017,35.782924,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d), ReLU(7 - a - 2*b - 4*c)]","[ReLU(1 - d), ReLU(7 - a - 2*b - 4*c)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",3826,
B4BitCounterPointer,2,openrouter,openai/gpt-5-mini,2026-03-15T16:24:35.153032,2026-03-15T16:25:05.955425,30.802393,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 + -1*d), ReLU(7 + -1*a + -2*b + -4*c)]","[ReLU(1 + -1*d), ReLU(7 + -1*a + -2*b + -4*c)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",4141,
B4BitCounterPointer,3,openrouter,openai/gpt-5-mini,2026-03-15T16:25:09.328976,2026-03-15T16:25:30.822781,21.493805,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(8 - a - 2*b - 4*c)],[ReLU(8 - a - 2*b - 4*c)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3422,
B4BitCounterPointer,4,openrouter,openai/gpt-5-mini,2026-03-15T16:25:34.335837,2026-03-15T16:26:04.548115,30.212278,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d), ReLU(7 - 4*c - 2*b - a)]","[ReLU(1 - d), ReLU(7 - 4*c - 2*b - a)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",3735,
B4BitCounterPointer,5,openrouter,openai/gpt-5-mini,2026-03-15T16:26:07.964844,2026-03-15T16:26:32.124068,24.159224,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(8 - a - 2*b - 4*c - 8*d)],[ReLU(8 - a - 2*b - 4*c - 8*d)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3656,
B4BitCounterPointer,6,openrouter,openai/gpt-5-mini,2026-03-15T16:26:35.676398,2026-03-15T16:27:09.468604,33.792206,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(7 - a - 2*b - 4*c)],[ReLU(7 - a - 2*b - 4*c)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3902,
B4BitCounterPointer,7,openrouter,openai/gpt-5-mini,2026-03-15T16:27:12.949806,2026-03-15T16:27:30.846911,17.897105,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(8 - 8*d - 4*c - 2*b - 1*a)],[ReLU(8 - 8*d - 4*c - 2*b - 1*a)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3192,
B4BitCounterPointer,8,openrouter,openai/gpt-5-mini,2026-03-15T16:27:34.446795,2026-03-15T16:27:58.699294,24.252499,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(8 - 8*d - 4*c - 2*b - 1*a)],[ReLU(8 - 8*d - 4*c - 2*b - 1*a)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3540,
B4BitCounterPointer,9,openrouter,openai/gpt-5-mini,2026-03-15T16:28:02.848250,2026-03-15T16:28:26.658320,23.81007,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(7 - 1*a - 2*b - 4*c)],[ReLU(7 - 1*a - 2*b - 4*c)],NO,"{
  ""x"": 0,
  ""y"": 0
}",3634,
B4BitCounterPointer,10,openrouter,openai/gpt-5-mini,2026-03-15T16:28:30.324319,2026-03-15T16:29:09.291642,38.967323,"vars=['x', 'y', 'b', 'c', 'd'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d), ReLU(7 - 4*c - 2*b - a)]","[ReLU(1 - d), ReLU(7 - 4*c - 2*b - a)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",4875,
B4NestedWith3Variables1,1,openrouter,openai/gpt-5-mini,2026-03-15T16:29:12.740859,2026-03-15T16:30:33.387293,80.646434,"vars=['q', 'a', 'b'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(10*q - 1*a - 2*b)],[ReLU(10*q - 1*a - 2*b)],NO,"{
  ""q"": 1,
  ""a"": 8,
  ""b"": 6
}",7358,
B4NestedWith3Variables1,2,openrouter,openai/gpt-5-mini,2026-03-15T16:30:36.737141,2026-03-15T16:32:31.257146,114.520005,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10*q - a - 2*b + 1572861), ReLU(10*q - a - 2*b)]","[ReLU(10*q - a - 2*b + 1572861), ReLU(10*q - a - 2*b)]",NO,"{
  ""q"": 1,
  ""a"": 629152,
  ""b"": 471864
}",10026,
B4NestedWith3Variables1,3,openrouter,openai/gpt-5-mini,2026-03-15T16:32:34.590039,2026-03-15T16:33:51.728642,77.138603,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(10*q -1*a -2*b)],[ReLU(10*q -1*a -2*b)],NO,"{
  ""q"": 1,
  ""a"": 8,
  ""b"": 6
}",7340,
B4NestedWith3Variables1,4,openrouter,openai/gpt-5-mini,2026-03-15T16:33:55.145357,2026-03-15T16:34:37.114867,41.96951,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(10*q - 1*a - 2*b + 1572852)],[ReLU(10*q - 1*a - 2*b + 1572852)],NO,"{
  ""q"": 1,
  ""a"": 629148,
  ""b"": 471861
}",4664,
B4NestedWith3Variables1,5,openrouter,openai/gpt-5-mini,2026-03-15T16:34:40.554653,2026-03-15T16:36:41.451074,120.896421,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(10*q - 1*a - 2*b + 2000000)],[ReLU(10*q - 1*a - 2*b + 2000000)],NO,"{
  ""q"": 1,
  ""a"": 800008,
  ""b"": 600006
}",10528,
B4NestedWith3Variables1,6,openrouter,openai/gpt-5-mini,2026-03-15T16:36:46.824042,2026-03-15T16:37:24.273211,37.449169,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q - 1), ReLU(2000000 - a - b)]","[ReLU(q - 1), ReLU(2000000 - a - b)]",NO,"{
  ""q"": 2,
  ""a"": 1142860,
  ""b"": 857145
}",3663,
B4NestedWith3Variables1,7,openrouter,openai/gpt-5-mini,2026-03-15T16:37:27.624061,2026-03-15T16:38:56.824038,89.199977,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(10*q -1*a -2*b)],[ReLU(10*q -1*a -2*b)],NO,"{
  ""q"": 1,
  ""a"": 8,
  ""b"": 6
}",7251,
B4NestedWith3Variables1,8,openrouter,openai/gpt-5-mini,2026-03-15T16:39:01.448303,2026-03-15T16:40:27.152942,85.704639,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(a - 2*b), ReLU(q)]","[ReLU(a - 2*b), ReLU(q)]",NO,"{
  ""q"": 1,
  ""a"": 4,
  ""b"": 3
}",7994,
B4NestedWith3Variables1,9,openrouter,openai/gpt-5-mini,2026-03-15T16:40:31.444475,2026-03-15T16:41:57.020280,85.575805,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q), ReLU(10*q - a - 2*b), ReLU(-10*q + a + 2*b)]","[ReLU(q), ReLU(10*q - a - 2*b), ReLU(-10*q + a + 2*b)]",NO,"{
  ""q"": 0,
  ""a"": 0,
  ""b"": 0
}",9031,
B4NestedWith3Variables1,10,openrouter,openai/gpt-5-mini,2026-03-15T16:42:01.313855,2026-03-15T16:42:51.778169,50.464314,"vars=['q', 'a', 'b'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q)-ReLU(a)-ReLU(b),ReLU(a)+ReLU(b)]","[ReLU(q)-ReLU(a)-ReLU(b),ReLU(a)+ReLU(b)]",NO,"{
  ""q"": 0,
  ""a"": 0,
  ""b"": 0
}",5658,
Bangalore2,1,openrouter,openai/gpt-5-mini,2026-03-15T16:42:55.218387,2026-03-15T16:43:11.420598,16.202211,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],YES,,2429,
Bangalorev4,1,openrouter,openai/gpt-5-mini,2026-03-15T16:43:15.766823,2026-03-15T16:43:28.296107,12.529284,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],YES,,2246,
Benghazi,1,openrouter,openai/gpt-5-mini,2026-03-15T16:43:31.394417,2026-03-15T16:43:55.664109,24.269692,"vars=['x', 'e', 'o'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],NO,"{
  ""x"": 0
}",2972,
Benghazi,2,openrouter,openai/gpt-5-mini,2026-03-15T16:43:59.192400,2026-03-15T16:44:42.252904,43.060504,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + e)],[ReLU(x + e)],NO,"{
  ""x"": 0
}",5122,
Benghazi,3,openrouter,openai/gpt-5-mini,2026-03-15T16:44:45.671977,2026-03-15T16:45:15.600447,29.92847,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3739,
Benghazi,4,openrouter,openai/gpt-5-mini,2026-03-15T16:45:19.116662,2026-03-15T16:45:44.956191,25.839529,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],NO,"{
  ""x"": 0
}",3578,
Benghazi,5,openrouter,openai/gpt-5-mini,2026-03-15T16:45:48.479684,2026-03-15T16:46:23.491420,35.011736,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3572,
Benghazi,6,openrouter,openai/gpt-5-mini,2026-03-15T16:46:26.958361,2026-03-15T16:47:06.026863,39.068502,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 72)],[ReLU(x + 72)],NO,"{
  ""x"": 0
}",3811,
Benghazi,7,openrouter,openai/gpt-5-mini,2026-03-15T16:47:09.553924,2026-03-15T16:47:41.346538,31.792614,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 72)],[ReLU(x + 72)],NO,"{
  ""x"": 0
}",3818,
Benghazi,8,openrouter,openai/gpt-5-mini,2026-03-15T16:47:44.815884,2026-03-15T16:48:55.881780,71.065896,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],NO,"{
  ""x"": 0
}",6503,
Benghazi,9,openrouter,openai/gpt-5-mini,2026-03-15T16:48:59.494797,2026-03-15T16:49:23.503909,24.009112,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],NO,"{
  ""x"": 0
}",3254,
Benghazi,10,openrouter,openai/gpt-5-mini,2026-03-15T16:49:27.004626,2026-03-15T16:50:15.148332,48.143706,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + d)],[ReLU(x + d)],NO,"{
  ""x"": 0
}",4614,
Benghazinondet2,1,openrouter,openai/gpt-5-mini,2026-03-15T16:50:18.543886,2026-03-15T16:51:53.701151,95.157265,"vars=['x', 'd', 'e'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(2097150 - d - e), ReLU(x)]","[ReLU(2097150 - d - e), ReLU(x)]",NO,"{
  ""d"": 0,
  ""e"": 2097151,
  ""x"": 0
}",7342,
Benghazinondet2,2,openrouter,openai/gpt-5-mini,2026-03-15T16:51:58.626276,2026-03-15T16:53:01.958988,63.332712,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(1 - d)]","[ReLU(x), ReLU(1 - d)]",NO,"{
  ""d"": 0,
  ""e"": 0,
  ""x"": 0
}",5409,
Benghazinondet2,3,openrouter,openai/gpt-5-mini,2026-03-15T16:53:06.790787,2026-03-15T16:55:33.877089,147.086302,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x) + ReLU(2097150 - d - e)],[ReLU(x) + ReLU(2097150 - d - e)],NO,"{
  ""d"": 0,
  ""e"": 2097151,
  ""x"": 1
}",10338,
Benghazinondet2,4,openrouter,openai/gpt-5-mini,2026-03-15T16:55:37.995450,2026-03-15T16:56:15.065791,37.070341,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1), ReLU(1 - d)]","[ReLU(x + 1), ReLU(1 - d)]",NO,"{
  ""d"": 0,
  ""e"": 0,
  ""x"": 0
}",4372,
Benghazinondet2,5,openrouter,openai/gpt-5-mini,2026-03-15T16:56:19.402377,2026-03-15T16:57:28.093393,68.691016,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d) + ReLU(-e), ReLU(x)]","[ReLU(1 - d) + ReLU(-e), ReLU(x)]",YES,,6663,
Cairo,1,openrouter,openai/gpt-5-mini,2026-03-15T16:57:32.584968,2026-03-15T16:57:38.158930,5.573962,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,1862,
Cairostep21,1,openrouter,openai/gpt-5-mini,2026-03-15T16:57:41.380747,2026-03-15T16:57:54.423226,13.042479,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,2126,
Collatzbounded,1,openrouter,openai/gpt-5-mini,2026-03-15T16:57:57.869975,2026-03-15T16:59:09.393145,71.52317,"vars=['y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(113383 - y), ReLU(y - 1)]","[ReLU(113383 - y), ReLU(y - 1)]",NO,"{
  ""y"": 113384
}",6081,
Collatzbounded,2,openrouter,openai/gpt-5-mini,2026-03-15T16:59:14.001452,2026-03-15T17:00:11.590284,57.588832,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y-113384), ReLU(-1*y+113384), ReLU(y-1)]","[ReLU(y-113384), ReLU(-1*y+113384), ReLU(y-1)]",NO,"{
  ""y"": 113385
}",5447,
Collatzbounded,3,openrouter,openai/gpt-5-mini,2026-03-15T17:00:15.792235,2026-03-15T17:01:31.811249,76.019014,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(113383 - y), ReLU(y - 1)]","[ReLU(113383 - y), ReLU(y - 1)]",NO,"{
  ""y"": 113384
}",6754,
Collatzbounded,4,openrouter,openai/gpt-5-mini,2026-03-15T17:01:36.533439,2026-03-15T17:02:32.902633,56.369194,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y-113384),ReLU(113383-y),ReLU(y-1)]","[ReLU(y-113384),ReLU(113383-y),ReLU(y-1)]",NO,"{
  ""y"": 113385
}",5632,
Collatzbounded,5,openrouter,openai/gpt-5-mini,2026-03-15T17:02:37.465731,2026-03-15T17:03:38.251433,60.785702,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(113383 - y), ReLU(y - 1)]","[ReLU(113383 - y), ReLU(y - 1)]",NO,"{
  ""y"": 113384
}",5104,
Collatzbounded,6,openrouter,openai/gpt-5-mini,2026-03-15T17:03:42.758885,2026-03-15T17:05:39.284673,116.525788,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(113383 - 3*y), ReLU(y - 1)]","[ReLU(113383 - 3*y), ReLU(y - 1)]",NO,"{
  ""y"": 37795
}",8673,
Collatzbounded,7,openrouter,openai/gpt-5-mini,2026-03-15T17:05:42.841352,2026-03-15T17:07:01.164132,78.32278,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(113383 - y), ReLU(y - 1)]","[ReLU(113383 - y), ReLU(y - 1)]",NO,"{
  ""y"": 113384
}",6161,
Collatzbounded,8,openrouter,openai/gpt-5-mini,2026-03-15T17:07:05.234118,2026-03-15T17:07:56.400913,51.166795,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(37794 - y), ReLU(y - 1)]","[ReLU(37794 - y), ReLU(y - 1)]",NO,"{
  ""y"": 37796
}",5001,
Collatzbounded,9,openrouter,openai/gpt-5-mini,2026-03-15T17:08:00.859570,2026-03-15T17:09:23.599545,82.739975,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(37797 - y), ReLU(y - 1)]","[ReLU(37797 - y), ReLU(y - 1)]",NO,"{
  ""y"": 37799
}",7249,
Collatzbounded,10,openrouter,openai/gpt-5-mini,2026-03-15T17:09:29.497717,2026-03-15T17:11:18.294087,108.79637,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - 1), ReLU(113382 - 3*y)]","[ReLU(y - 1), ReLU(113382 - 3*y)]",NO,"{
  ""y"": 37793
}",7077,
Copenhagen,1,openrouter,openai/gpt-5-mini,2026-03-15T17:11:22.846083,2026-03-15T17:11:45.114297,22.268214,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + y + 1)],[ReLU(x + y + 1)],YES,,2544,
Copenhagendisj2,1,openrouter,openai/gpt-5-mini,2026-03-15T17:11:48.696253,2026-03-15T17:13:28.392459,99.696206,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - y) + ReLU(y) - ReLU(-y) + 1],[ReLU(x - y) + ReLU(y) - ReLU(-y) + 1],YES,,4161,
Gothenburg1,1,openrouter,openai/gpt-5-mini,2026-03-15T17:13:32.560205,2026-03-15T17:13:54.126926,21.566721,"vars=['a', 'b', 'x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)+ReLU(y+1)],[ReLU(x+1)+ReLU(y+1)],YES,,2576,
Gothenburgv21,1,openrouter,openai/gpt-5-mini,2026-03-15T17:13:57.408755,2026-03-15T17:14:16.792015,19.38326,"vars=['a', 'b', 'x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,2778,
Gothenburgv21,2,openrouter,openai/gpt-5-mini,2026-03-15T17:14:20.428585,2026-03-15T17:14:43.114273,22.685688,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,3061,
Gothenburgv21,3,openrouter,openai/gpt-5-mini,2026-03-15T17:14:46.512176,2026-03-15T17:15:07.248261,20.736085,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,2987,
Gothenburgv21,4,openrouter,openai/gpt-5-mini,2026-03-15T17:15:10.830963,2026-03-15T17:15:51.745324,40.914361,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,3762,
Gothenburgv21,5,openrouter,openai/gpt-5-mini,2026-03-15T17:15:55.741659,2026-03-15T17:16:27.198019,31.45636,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y+1)],[ReLU(y+1)],NO,,2700,
Gothenburgv21,6,openrouter,openai/gpt-5-mini,2026-03-15T17:16:30.914795,2026-03-15T17:16:59.316737,28.401942,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*y + 1)],[ReLU(1*y + 1)],NO,,3311,
Gothenburgv21,7,openrouter,openai/gpt-5-mini,2026-03-15T17:17:03.746377,2026-03-15T17:17:30.216400,26.470023,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,3194,
Gothenburgv21,8,openrouter,openai/gpt-5-mini,2026-03-15T17:17:33.535398,2026-03-15T17:18:05.709670,32.174272,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1*y+1), ReLU(1*y)]","[ReLU(1*y+1), ReLU(1*y)]",NO,,3798,
Gothenburgv21,9,openrouter,openai/gpt-5-mini,2026-03-15T17:18:10.888562,2026-03-15T17:18:45.613465,34.724903,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,3220,
Gothenburgv21,10,openrouter,openai/gpt-5-mini,2026-03-15T17:18:49.062910,2026-03-15T17:19:13.781724,24.718814,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,3029,
LobnyaBooleanReordered2,1,openrouter,openai/gpt-5-mini,2026-03-15T17:19:17.890144,2026-03-15T17:20:44.139612,86.249468,"vars=['x', 'b'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - 1), ReLU(x) + ReLU(b) + ReLU(-b)]","[ReLU(x - 1), ReLU(x) + ReLU(b) + ReLU(-b)]",YES,,6466,
McCarthy91Iteration,1,openrouter,openai/gpt-5-mini,2026-03-15T17:20:47.389473,2026-03-15T17:22:40.022961,112.633488,"vars=['n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10*c - n + 1), ReLU(n - 100)]","[ReLU(10*c - n + 1), ReLU(n - 100)]",NO,"{
  ""n"": 12
}",9929,
McCarthy91Iteration,2,openrouter,openai/gpt-5-mini,2026-03-15T17:22:43.366071,2026-03-15T17:24:37.780496,114.414425,"vars=['n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(11*c - n), ReLU(101 - n)]","[ReLU(11*c - n), ReLU(101 - n)]",NO,"{
  ""n"": 0
}",10541,
McCarthy91Iteration,3,openrouter,openai/gpt-5-mini,2026-03-15T17:24:42.865244,2026-03-15T17:25:41.846344,58.9811,"vars=['n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(11*c - n + 101), ReLU(100 - n)]","[ReLU(11*c - n + 101), ReLU(100 - n)]",NO,"{
  ""n"": 100
}",6646,
McCarthy91Iteration,4,openrouter,openai/gpt-5-mini,2026-03-15T17:25:46.689307,2026-03-15T17:27:32.451640,105.762333,"vars=['n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10*c - n), ReLU(c)]","[ReLU(10*c - n), ReLU(c)]",NO,"{
  ""n"": 11
}",9409,
McCarthy91Iteration,5,openrouter,openai/gpt-5-mini,2026-03-15T17:27:37.636680,2026-03-15T17:29:13.418174,95.781494,"vars=['n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10*c - 1*n + 91), ReLU(1*c)]","[ReLU(10*c - 1*n + 91), ReLU(1*c)]",YES,,7640,
MenloPark,1,openrouter,openai/gpt-5-mini,2026-03-15T17:29:18.369702,2026-03-15T17:29:34.997496,16.627794,"vars=['x', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",2690,
MenloPark,2,openrouter,openai/gpt-5-mini,2026-03-15T17:29:38.451273,2026-03-15T17:29:59.818730,21.367457,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],NO,"{
  ""x"": 0
}",3314,
MenloPark,3,openrouter,openai/gpt-5-mini,2026-03-15T17:30:03.500359,2026-03-15T17:30:52.375110,48.874751,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",5618,
