program_name,attempt_number,provider,model,start_time,end_time,duration_seconds,prompt_summary,llm_output,parsed_rf,check_status,counterexample,tokens_used,empty_output_reason
Benghazi,5,openrouter,openai/gpt-5-mini,2026-03-15T10:51:28.199117,2026-03-15T10:51:51.050339,22.851222,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],NO,"{
  ""x"": 0
}",3202,
Benghazi,6,openrouter,openai/gpt-5-mini,2026-03-15T10:51:54.653727,2026-03-15T10:52:29.997220,35.343493,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 72)],[ReLU(x + 72)],NO,"{
  ""x"": 0
}",4141,
Benghazi,7,openrouter,openai/gpt-5-mini,2026-03-15T10:52:33.782115,2026-03-15T10:52:48.629462,14.847347,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",2743,
Benghazi,8,openrouter,openai/gpt-5-mini,2026-03-15T10:52:52.456636,2026-03-15T10:53:14.980631,22.523995,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3299,
Benghazi,9,openrouter,openai/gpt-5-mini,2026-03-15T10:53:18.891215,2026-03-15T10:54:10.005593,51.114378,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(74 - e), ReLU(1 + x)]","[ReLU(74 - e), ReLU(1 + x)]",NO,"{
  ""x"": 0
}",5406,
Benghazi,10,openrouter,openai/gpt-5-mini,2026-03-15T10:54:14.079628,2026-03-15T10:54:47.958334,33.878706,"vars=['x', 'e', 'o'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",4018,
Benghazinondet2,1,openrouter,openai/gpt-5-mini,2026-03-15T10:54:51.583443,2026-03-15T10:55:53.034751,61.451308,"vars=['x', 'd', 'e'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(2097152 - d - e) , ReLU(x + 1)]","[ReLU(2097152 - d - e) , ReLU(x + 1)]",NO,"{
  ""d"": 0,
  ""e"": 2097153,
  ""x"": 0
}",5764,
Benghazinondet2,2,openrouter,openai/gpt-5-mini,2026-03-15T10:55:56.627430,2026-03-15T10:57:17.458553,80.831123,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(e - d)]","[ReLU(x), ReLU(e - d)]",NO,"{
  ""d"": 0,
  ""e"": 0,
  ""x"": 0
}",7901,
Benghazinondet2,3,openrouter,openai/gpt-5-mini,2026-03-15T10:57:20.966281,2026-03-15T10:58:43.897845,82.931564,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1 - d - e), ReLU(x)]","[ReLU(1 - d - e), ReLU(x)]",NO,"{
  ""d"": 0,
  ""e"": 2,
  ""x"": 0
}",7224,
Benghazinondet2,4,openrouter,openai/gpt-5-mini,2026-03-15T10:58:48.040788,2026-03-15T11:00:36.418408,108.37762,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(3000000 - d - e), ReLU(x)]","[ReLU(3000000 - d - e), ReLU(x)]",NO,"{
  ""d"": 0,
  ""e"": 3000001,
  ""x"": 0
}",10172,
Benghazinondet2,5,openrouter,openai/gpt-5-mini,2026-03-15T11:00:40.397005,2026-03-15T11:02:14.208130,93.811125,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(2 - d)]","[ReLU(x), ReLU(2 - d)]",NO,"{
  ""d"": 0,
  ""e"": 0,
  ""x"": 0
}",7960,
Benghazinondet2,6,openrouter,openai/gpt-5-mini,2026-03-15T11:02:21.451315,2026-03-15T11:03:19.313439,57.862124,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1), ReLU(1 - d)]","[ReLU(x + 1), ReLU(1 - d)]",NO,"{
  ""d"": 0,
  ""e"": 0,
  ""x"": 0
}",5418,
Benghazinondet2,7,openrouter,openai/gpt-5-mini,2026-03-15T11:03:23.427600,2026-03-15T11:03:46.360935,22.933335,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(1 - 1*d)]","[ReLU(x), ReLU(1 - 1*d)]",NO,"{
  ""d"": 0,
  ""e"": 0,
  ""x"": 0
}",3641,
Benghazinondet2,8,openrouter,openai/gpt-5-mini,2026-03-15T11:03:50.680907,2026-03-15T11:05:30.544020,99.863113,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(1 - d) + ReLU(x + 1)]","[ReLU(x), ReLU(1 - d) + ReLU(x + 1)]",NO,"{
  ""d"": 0,
  ""e"": 0,
  ""x"": 0
}",9353,
Benghazinondet2,9,openrouter,openai/gpt-5-mini,2026-03-15T11:05:35.845608,2026-03-15T11:07:44.390939,128.545331,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(2 - d - e)]","[ReLU(x), ReLU(2 - d - e)]",NO,"{
  ""d"": 0,
  ""e"": 0,
  ""x"": 0
}",11621,
Benghazinondet2,10,openrouter,openai/gpt-5-mini,2026-03-15T11:07:50.017795,2026-03-15T11:10:08.192711,138.174916,"vars=['x', 'd', 'e'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x - 524288*d - 524288*e + 1099510579201)],[ReLU(x - 524288*d - 524288*e + 1099510579201)],ERROR,,12757,
Cairo,1,openrouter,openai/gpt-5-mini,2026-03-15T11:10:12.640774,2026-03-15T11:10:18.388465,5.747691,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,1759,
Cairostep21,1,openrouter,openai/gpt-5-mini,2026-03-15T11:10:21.983261,2026-03-15T11:10:40.924889,18.941628,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,2839,
Collatzbounded,1,openrouter,openai/gpt-5-mini,2026-03-15T11:10:44.718200,2026-03-15T11:12:11.291605,86.573405,"vars=['y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - 1), ReLU(113383 - y)]","[ReLU(y - 1), ReLU(113383 - y)]",NO,"{
  ""y"": 113385
}",8065,
Collatzbounded,2,openrouter,openai/gpt-5-mini,2026-03-15T11:12:15.309780,2026-03-15T11:13:19.032230,63.72245,"vars=['y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",NO_RELU_SOLUTION,,NO_RELU_SOLUTION,,6527,
Copenhagen,1,openrouter,openai/gpt-5-mini,2026-03-15T11:13:19.064268,2026-03-15T11:13:27.127759,8.063491,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + y)],[ReLU(x + y)],YES,,1915,
Copenhagendisj2,1,openrouter,openai/gpt-5-mini,2026-03-15T11:13:31.445274,2026-03-15T11:14:01.084760,29.639486,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)+ReLU(y+1)],[ReLU(x+1)+ReLU(y+1)],YES,,3552,
Gothenburg1,1,openrouter,openai/gpt-5-mini,2026-03-15T11:14:05.025295,2026-03-15T11:14:29.141782,24.116487,"vars=['a', 'b', 'x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x+1)+ReLU(1*y+1)],[ReLU(1*x+1)+ReLU(1*y+1)],YES,,2645,
Gothenburgv21,1,openrouter,openai/gpt-5-mini,2026-03-15T11:14:33.525923,2026-03-15T11:14:54.135668,20.609745,"vars=['a', 'b', 'x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,2932,
Gothenburgv21,2,openrouter,openai/gpt-5-mini,2026-03-15T11:14:58.612545,2026-03-15T11:15:22.096489,23.483944,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y+1)],[ReLU(y+1)],NO,,3422,
Gothenburgv21,3,openrouter,openai/gpt-5-mini,2026-03-15T11:15:26.282013,2026-03-15T11:15:48.804360,22.522347,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,3244,
Gothenburgv21,4,openrouter,openai/gpt-5-mini,2026-03-15T11:15:52.696289,2026-03-15T11:16:17.143233,24.446944,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y+1)],[ReLU(y+1)],NO,,3584,
Gothenburgv21,5,openrouter,openai/gpt-5-mini,2026-03-15T11:16:21.077715,2026-03-15T11:16:38.674752,17.597037,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*y+1)],[ReLU(1*y+1)],NO,,3180,
Gothenburgv21,6,openrouter,openai/gpt-5-mini,2026-03-15T11:16:42.676982,2026-03-15T11:16:58.991048,16.314066,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*y)],[ReLU(1*y)],NO,,2902,
Gothenburgv21,7,openrouter,openai/gpt-5-mini,2026-03-15T11:17:02.672569,2026-03-15T11:17:16.088369,13.4158,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],NO,,2754,
Gothenburgv21,8,openrouter,openai/gpt-5-mini,2026-03-15T11:17:20.512198,2026-03-15T11:17:34.693731,14.181533,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y)],[ReLU(y)],NO,,2732,
Gothenburgv21,9,openrouter,openai/gpt-5-mini,2026-03-15T11:17:38.435618,2026-03-15T11:17:55.178778,16.74316,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,2921,
Gothenburgv21,10,openrouter,openai/gpt-5-mini,2026-03-15T11:17:59.044216,2026-03-15T11:18:22.208445,23.164229,"vars=['a', 'b', 'x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 1)],[ReLU(y + 1)],NO,,3419,
LobnyaBooleanReordered2,1,openrouter,openai/gpt-5-mini,2026-03-15T11:18:27.163991,2026-03-15T11:19:29.948773,62.784782,"vars=['x', 'b'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(b)+ReLU(-1*b),ReLU(x)]","[ReLU(b)+ReLU(-1*b),ReLU(x)]",YES,,6242,
McCarthy91Iteration,1,openrouter,openai/gpt-5-mini,2026-03-15T11:19:34.031257,2026-03-15T11:21:13.291690,99.260433,"vars=['n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(-2*n + 21*c)],[ReLU(-2*n + 21*c)],NO,"{
  ""n"": 101
}",8030,
McCarthy91Iteration,2,openrouter,openai/gpt-5-mini,2026-03-15T11:21:18.539005,2026-03-15T11:21:47.046423,28.507418,"vars=['n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(101 - n), ReLU(c)]","[ReLU(101 - n), ReLU(c)]",NO,"{
  ""n"": 0
}",3613,
McCarthy91Iteration,3,openrouter,openai/gpt-5-mini,2026-03-15T11:21:51.788893,2026-03-15T11:22:57.606496,65.817603,"vars=['n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(-1*n + 10*c + 101), ReLU(1*c)]","[ReLU(-1*n + 10*c + 101), ReLU(1*c)]",YES,,6083,
MenloPark,1,openrouter,openai/gpt-5-mini,2026-03-15T11:23:02.287678,2026-03-15T11:23:22.812938,20.52526,"vars=['x', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],NO,"{
  ""x"": 0
}",2784,
MenloPark,2,openrouter,openai/gpt-5-mini,2026-03-15T11:23:27.757923,2026-03-15T11:25:58.611428,150.853505,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - z), ReLU(x) + ReLU(z)]","[ReLU(x - z), ReLU(x) + ReLU(z)]",NO,"{
  ""x"": 0
}",12699,
MenloPark,3,openrouter,openai/gpt-5-mini,2026-03-15T11:26:03.104054,2026-03-15T11:26:27.805168,24.701114,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x+1)],[ReLU(x+1)],NO,"{
  ""x"": 0
}",3241,
MenloPark,4,openrouter,openai/gpt-5-mini,2026-03-15T11:26:31.903526,2026-03-15T11:27:23.790278,51.886752,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",5828,
MenloPark,5,openrouter,openai/gpt-5-mini,2026-03-15T11:27:27.780224,2026-03-15T11:28:37.100551,69.320327,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(x + 99)]","[ReLU(x), ReLU(x + 99)]",NO,"{
  ""x"": 0
}",7414,
MenloPark,6,openrouter,openai/gpt-5-mini,2026-03-15T11:28:41.379137,2026-03-15T11:30:01.040801,79.661664,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(x + 1)]","[ReLU(x), ReLU(x + 1)]",NO,"{
  ""x"": 0
}",7724,
MenloPark,7,openrouter,openai/gpt-5-mini,2026-03-15T11:30:06.279039,2026-03-15T11:30:30.484168,24.205129,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3349,
MenloPark,8,openrouter,openai/gpt-5-mini,2026-03-15T11:30:34.646180,2026-03-15T11:31:39.291582,64.645402,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x - 99), ReLU(x) + ReLU(z)]","[ReLU(x - 99), ReLU(x) + ReLU(z)]",NO,"{
  ""x"": 0
}",6029,
MenloPark,9,openrouter,openai/gpt-5-mini,2026-03-15T11:31:42.996179,2026-03-15T11:33:01.798936,78.802757,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + z + 1), ReLU(1 - z)]","[ReLU(x + z + 1), ReLU(1 - z)]",NO,"{
  ""x"": 0
}",6925,
MenloPark,10,openrouter,openai/gpt-5-mini,2026-03-15T11:33:06.838453,2026-03-15T11:33:32.255388,25.416935,"vars=['x', 'z'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1)],[ReLU(x + 1)],NO,"{
  ""x"": 0
}",3252,
Mysore2,1,openrouter,openai/gpt-5-mini,2026-03-15T11:33:36.530459,2026-03-15T11:34:21.676541,45.146082,"vars=['c', 'x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + c + 1)],[ReLU(x + c + 1)],YES,,4701,
Nyala2lex2,1,openrouter,openai/gpt-5-mini,2026-03-15T11:34:25.863746,2026-03-15T11:34:52.518320,26.654574,"vars=['x', 'y', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + 1), ReLU(y + 1)]","[ReLU(x + 1), ReLU(y + 1)]",YES,,3182,
Parallel,1,openrouter,openai/gpt-5-mini,2026-03-15T11:34:56.930381,2026-03-15T11:35:18.095291,21.16491,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x + 1) + ReLU(y + 1)],[ReLU(x + 1) + ReLU(y + 1)],YES,,2992,
Piecewise,1,openrouter,openai/gpt-5-mini,2026-03-15T11:35:22.039048,2026-03-15T11:37:20.326149,118.287101,"vars=['q', 'p', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(p - n), ReLU(q - n)]","[ReLU(p - n), ReLU(q - n)]",NO,"{
  ""p"": 0,
  ""q"": 0,
  ""n"": 0
}",9999,
Piecewise,2,openrouter,openai/gpt-5-mini,2026-03-15T11:37:25.887812,2026-03-15T11:38:34.022052,68.13424,"vars=['q', 'p', 'n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q - n), ReLU(p - n), ReLU(q + p - 1)]","[ReLU(q - n), ReLU(p - n), ReLU(q + p - 1)]",NO,"{
  ""p"": 0,
  ""q"": 0,
  ""n"": 0
}",6754,
Piecewise,3,openrouter,openai/gpt-5-mini,2026-03-15T11:38:41.230271,2026-03-15T11:40:21.079437,99.849166,"vars=['q', 'p', 'n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(q - n), ReLU(p - n)]","[ReLU(q - n), ReLU(p - n)]",NO,"{
  ""p"": 0,
  ""q"": 0,
  ""n"": 0
}",9117,
Piecewise,4,openrouter,openai/gpt-5-mini,2026-03-15T11:40:25.088625,2026-03-15T11:41:40.845038,75.756413,"vars=['q', 'p', 'n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(p - n), ReLU(q - n - 1)]","[ReLU(p - n), ReLU(q - n - 1)]",NO,"{
  ""p"": 0,
  ""q"": 0,
  ""n"": 0
}",7606,
Piecewise,5,openrouter,openai/gpt-5-mini,2026-03-15T11:41:46.046458,2026-03-15T11:44:24.441028,158.39457,"vars=['q', 'p', 'n'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(p - n), ReLU(q - n), ReLU(p) - ReLU(p - q)]","[ReLU(p - n), ReLU(q - n), ReLU(p) - ReLU(p - q)]",YES,,13145,
Pure2Phase1,1,openrouter,openai/gpt-5-mini,2026-03-15T11:44:28.811348,2026-03-15T11:44:58.576948,29.7656,"vars=['y', 'z', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y+1), ReLU(z+1)]","[ReLU(y+1), ReLU(z+1)]",YES,,3651,
Pure3Phase1,1,openrouter,openai/gpt-5-mini,2026-03-15T11:45:02.458331,2026-03-15T11:46:16.345421,73.88709,"vars=['x', 'y', 'z', 'n', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(z - n)],[ReLU(z - n)],NO,"{
  ""x"": 0,
  ""y"": 1,
  ""z"": 1,
  ""n"": 2
}",6462,
Pure3Phase1,2,openrouter,openai/gpt-5-mini,2026-03-15T11:46:22.066118,2026-03-15T11:47:38.101066,76.034948,"vars=['x', 'y', 'z', 'n', 't'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(z), ReLU(65536 - n + z)]","[ReLU(z), ReLU(65536 - n + z)]",YES,,7849,
Singapore2,1,openrouter,openai/gpt-5-mini,2026-03-15T11:47:43.505245,2026-03-15T11:49:24.075044,100.569799,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(x + y + 1)]","[ReLU(x), ReLU(x + y + 1)]",NO,"{
  ""x"": 1,
  ""y"": 1
}",7792,
Singapore2,2,openrouter,openai/gpt-5-mini,2026-03-15T11:49:28.284042,2026-03-15T11:50:52.115033,83.830991,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(x + y + 131071)]","[ReLU(x), ReLU(x + y + 131071)]",NO,"{
  ""x"": 1,
  ""y"": 1
}",6838,
Singapore2,3,openrouter,openai/gpt-5-mini,2026-03-15T11:50:56.698842,2026-03-15T11:52:09.825277,73.126435,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(y + 65535)]","[ReLU(x), ReLU(y + 65535)]",NO,"{
  ""x"": 1,
  ""y"": 1
}",5917,
Singapore2,4,openrouter,openai/gpt-5-mini,2026-03-15T11:52:14.995580,2026-03-15T11:53:09.835809,54.840229,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x), ReLU(x + y + 1)]","[ReLU(x), ReLU(x + y + 1)]",NO,"{
  ""x"": 1,
  ""y"": 1
}",5441,
Singapore2,5,openrouter,openai/gpt-5-mini,2026-03-15T11:53:13.841353,2026-03-15T11:53:48.111381,34.270028,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],NO,"{
  ""x"": 1,
  ""y"": 1
}",3819,
Singapore2,6,openrouter,openai/gpt-5-mini,2026-03-15T11:53:52.318316,2026-03-15T11:54:54.776511,62.458195,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x-1), ReLU(x+y+1)]","[ReLU(x-1), ReLU(x+y+1)]",NO,"{
  ""x"": 2,
  ""y"": 1
}",5680,
Singapore2,7,openrouter,openai/gpt-5-mini,2026-03-15T11:54:59.033826,2026-03-15T11:55:55.327504,56.293678,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(x + y + 1), ReLU(x)]","[ReLU(x + y + 1), ReLU(x)]",NO,"{
  ""x"": 1,
  ""y"": 1
}",5259,
Singapore2,8,openrouter,openai/gpt-5-mini,2026-03-15T11:55:59.677865,2026-03-15T11:56:35.945179,36.267314,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 1*y + 131071)],[ReLU(1*x + 1*y + 131071)],NO,"{
  ""x"": 1,
  ""y"": 1
}",4348,
Singapore2,9,openrouter,openai/gpt-5-mini,2026-03-15T11:56:40.472497,2026-03-15T11:57:21.757821,41.285324,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y + 131071)],[ReLU(y + 131071)],YES,,4757,
Stockholm1,1,openrouter,openai/gpt-5-mini,2026-03-15T11:57:26.142973,2026-03-15T11:57:33.631968,7.488995,"vars=['x', 'a', 'b'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,1943,
TelAvivAmirMinimum,1,openrouter,openai/gpt-5-mini,2026-03-15T11:57:37.100039,2026-03-15T11:58:19.684681,42.584642,"vars=['x', 'y', 'n'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y), ReLU(x)]","[ReLU(y), ReLU(x)]",YES,,4235,
Thun2,1,openrouter,openai/gpt-5-mini,2026-03-15T11:58:24.045130,2026-03-15T11:59:33.130129,69.084999,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(2*x + y), ReLU(x)]","[ReLU(2*x + y), ReLU(x)]",NO,"{
  ""x"": 0,
  ""y"": 0
}",6462,
Thun2,2,openrouter,openai/gpt-5-mini,2026-03-15T11:59:37.174024,2026-03-15T12:01:31.558486,114.384462,"vars=['x', 'y'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(3*x + y + 65535)],[ReLU(3*x + y + 65535)],YES,,8834,
ToulouseBranchesToLoop2,1,openrouter,openai/gpt-5-mini,2026-03-15T12:01:35.945468,2026-03-15T12:03:45.132452,129.186984,"vars=['y', 'z', 'n', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(100 - y), ReLU(100 - z)]","[ReLU(100 - y), ReLU(100 - z)]",NO,"{
  ""y"": 1,
  ""z"": 0,
  ""n"": 0
}",9544,
ToulouseBranchesToLoop2,2,openrouter,openai/gpt-5-mini,2026-03-15T12:03:49.621359,2026-03-15T12:05:21.873689,92.25233,"vars=['y', 'z', 'n', 't'], has_cex=True, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(100 + -1*y + 268435556*x), ReLU(100 + -1*z + -268435556*x)]","[ReLU(100 + -1*y + 268435556*x), ReLU(100 + -1*z + -268435556*x)]",YES,,7546,
ToulouseMultiBranchesToLoop2,1,openrouter,openai/gpt-5-mini,2026-03-15T12:05:26.594485,2026-03-15T12:07:11.764153,105.169668,"vars=['y', 'z', 'n', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(30000000*x - 1*y + 100), ReLU(-30000000*x - 1*z + 100)]","[ReLU(30000000*x - 1*y + 100), ReLU(-30000000*x - 1*z + 100)]",YES,,8505,
Waldkirch,1,openrouter,openai/gpt-5-mini,2026-03-15T12:07:15.561185,2026-03-15T12:07:29.959157,14.397972,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 1)],[ReLU(1*x + 1)],YES,,2267,
WhileFalse,1,openrouter,openai/gpt-5-mini,2026-03-15T12:07:34.518019,2026-03-15T12:07:42.935474,8.417455,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x)],[ReLU(1*x)],ERROR,,1716,
WhileFalse,2,openrouter,openai/gpt-5-mini,2026-03-15T12:07:46.695186,2026-03-15T12:07:56.055799,9.360613,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 0)],[ReLU(1*x + 0)],ERROR,,1908,
WhileFalse,3,openrouter,openai/gpt-5-mini,2026-03-15T12:07:59.536873,2026-03-15T12:08:10.613339,11.076466,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x)],[ReLU(1*x)],ERROR,,1869,
WhileFalse,4,openrouter,openai/gpt-5-mini,2026-03-15T12:08:14.195393,2026-03-15T12:08:21.645791,7.450398,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1730,
WhileFalse,5,openrouter,openai/gpt-5-mini,2026-03-15T12:08:24.595322,2026-03-15T12:08:34.114605,9.519283,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(1*x + 0)],[ReLU(1*x + 0)],ERROR,,1891,
WhileFalse,6,openrouter,openai/gpt-5-mini,2026-03-15T12:08:38.694868,2026-03-15T12:08:45.349630,6.654762,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1715,
WhileFalse,7,openrouter,openai/gpt-5-mini,2026-03-15T12:08:48.953030,2026-03-15T12:08:57.589978,8.636948,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1792,
WhileFalse,8,openrouter,openai/gpt-5-mini,2026-03-15T12:09:01.422645,2026-03-15T12:09:08.880499,7.457854,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1761,
WhileFalse,9,openrouter,openai/gpt-5-mini,2026-03-15T12:09:12.636249,2026-03-15T12:09:20.638183,8.001934,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1754,
WhileFalse,10,openrouter,openai/gpt-5-mini,2026-03-15T12:09:24.301405,2026-03-15T12:09:32.543354,8.241949,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],ERROR,,1862,
